subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating,key_mapping,subject_id,study_id,session_id,test_mode,trial_index,target_id,target_filename,flanker_id,flanker_filename,correct_response
3,2,210,test,2,male,White,female,White,neutral,,,,rearranged,z,1283,False,False,,1,,,,False,446,WM-010,materials/cfd/Images/CFD/WM-010/CFD-WM-010-001-N.jpg,WF-224,materials/cfd/Images/CFD/WF-224/CFD-WF-224-099-N.jpg,m
3,2,211,test,2,male,Latino,male,White,neutral,,,,intact,z,1895,True,False,,1,,,,False,448,LM-249,materials/cfd/Images/CFD/LM-249/CFD-LM-249-001-N.jpg,WM-210,materials/cfd/Images/CFD/WM-210/CFD-WM-210-057-N.jpg,z
3,2,212,test,2,male,White,male,Black,neutral,,,,rearranged,m,2401,True,False,,1,,,,False,450,WM-222,materials/cfd/Images/CFD/WM-222/CFD-WM-222-057-N.jpg,BM-213,materials/cfd/Images/CFD/BM-213/CFD-BM-213-134-N.jpg,m
3,2,213,test,2,male,Asian,male,White,angry,,,,rearranged,z,1924,False,False,,1,,,,False,452,AM-227,materials/cfd/Images/CFD/AM-227/CFD-AM-227-184-N.jpg,WM-009,materials/cfd/Images/CFD/WM-009/CFD-WM-009-009-A.jpg,m
3,2,214,test,2,male,White,female,Black,happy,,,,intact,m,1150,False,False,,1,,,,False,454,WM-040,materials/cfd/Images/CFD/WM-040/CFD-WM-040-022-N.jpg,BF-012,materials/cfd/Images/CFD/BF-012/CFD-BF-012-019-HO.jpg,z
3,2,215,test,2,female,Latino,male,Black,happy,,,,intact,m,1722,False,False,,1,,,,False,456,LF-222,materials/cfd/Images/CFD/LF-222/CFD-LF-222-147-N.jpg,BM-026,materials/cfd/Images/CFD/BM-026/CFD-BM-026-009-HO.jpg,z
3,2,216,test,2,male,Latino,female,Black,happy,,,,rearranged,m,1672,True,False,,1,,,,False,458,LM-201,materials/cfd/Images/CFD/LM-201/CFD-LM-201-057-N.jpg,BF-007,materials/cfd/Images/CFD/BF-007/CFD-BF-007-004-HO.jpg,m
3,2,217,test,2,male,Latino,male,White,happy,,,,intact,z,883,True,False,,1,,,,False,460,LM-234,materials/cfd/Images/CFD/LM-234/CFD-LM-234-176-N.jpg,WM-019,materials/cfd/Images/CFD/WM-019/CFD-WM-019-009-HO.jpg,z
3,2,218,test,2,male,White,female,White,angry,,,,rearranged,z,912,False,False,,1,,,,False,462,WM-013,materials/cfd/Images/CFD/WM-013/CFD-WM-013-001-N.jpg,WF-026,materials/cfd/Images/CFD/WF-026/CFD-WF-026-008-A.jpg,m
3,2,219,test,2,female,Asian,female,Black,happy,,,,intact,m,1615,False,False,,1,,,,False,464,AF-217,materials/cfd/Images/CFD/AF-217/CFD-AF-217-155-N.jpg,BF-014,materials/cfd/Images/CFD/BF-014/CFD-BF-014-004-HO.jpg,z
3,2,220,test,2,male,Asian,female,White,angry,,,,intact,z,814,True,False,,1,,,,False,466,AM-248,materials/cfd/Images/CFD/AM-248/CFD-AM-248-104-N.jpg,WF-031,materials/cfd/Images/CFD/WF-031/CFD-WF-031-015-A.jpg,z
3,2,221,test,2,male,Latino,female,White,neutral,,,,rearranged,z,1878,False,False,,1,,,,False,468,LM-209,materials/cfd/Images/CFD/LM-209/CFD-LM-209-111-N.jpg,WF-209,materials/cfd/Images/CFD/WF-209/CFD-WF-209-052-N.jpg,m
3,2,222,test,2,male,Asian,male,Black,neutral,,,,intact,z,1719,True,False,,1,,,,False,470,AM-225,materials/cfd/Images/CFD/AM-225/CFD-AM-225-102-N.jpg,BM-242,materials/cfd/Images/CFD/BM-242/CFD-BM-242-233-N.jpg,z
3,2,223,test,2,male,Latino,female,Black,neutral,,,,intact,m,2023,False,False,,1,,,,False,472,LM-239,materials/cfd/Images/CFD/LM-239/CFD-LM-239-075-N.jpg,BF-231,materials/cfd/Images/CFD/BF-231/CFD-BF-231-202-N.jpg,z
3,2,224,test,2,female,Latino,male,Black,angry,,,,rearranged,z,2406,False,False,,1,,,,False,474,LF-203,materials/cfd/Images/CFD/LF-203/CFD-LF-203-066-N.jpg,BM-017,materials/cfd/Images/CFD/BM-017/CFD-BM-017-035-A.jpg,m
3,2,225,test,2,female,Black,male,Black,neutral,,,,intact,m,1792,False,False,,1,,,,False,476,BF-018,materials/cfd/Images/CFD/BF-018/CFD-BF-018-039-N.jpg,BM-234,materials/cfd/Images/CFD/BM-234/CFD-BM-234-172-N.jpg,z
3,2,226,test,2,male,Asian,female,White,happy,,,,intact,z,1850,True,False,,1,,,,False,478,AM-223,materials/cfd/Images/CFD/AM-223/CFD-AM-223-138-N.jpg,WF-034,materials/cfd/Images/CFD/WF-034/CFD-WF-034-033-HO.jpg,z
3,2,227,test,2,female,White,female,White,neutral,,,,intact,z,892,True,False,,1,,,,False,480,WF-023,materials/cfd/Images/CFD/WF-023/CFD-WF-023-003-N.jpg,WF-245,materials/cfd/Images/CFD/WF-245/CFD-WF-245-084-N.jpg,z
3,2,228,test,2,female,Black,male,Black,neutral,,,,intact,z,2532,True,False,,1,,,,False,482,BF-236,materials/cfd/Images/CFD/BF-236/CFD-BF-236-177-N.jpg,BM-208,materials/cfd/Images/CFD/BM-208/CFD-BM-208-065-N.jpg,z
3,2,229,test,2,male,White,male,Black,happy,,,,intact,z,1793,True,False,,1,,,,False,484,WM-204,materials/cfd/Images/CFD/WM-204/CFD-WM-204-031-N.jpg,BM-043,materials/cfd/Images/CFD/BM-043/CFD-BM-043-076-HO.jpg,z
3,2,230,test,2,female,Black,male,White,neutral,,,,intact,m,1985,False,False,,1,,,,False,486,BF-251,materials/cfd/Images/CFD/BF-251/CFD-BF-251-211-N.jpg,WM-245,materials/cfd/Images/CFD/WM-245/CFD-WM-245-123-N.jpg,z
3,2,231,test,2,male,White,female,White,angry,,,,intact,z,1086,True,False,,1,,,,False,488,WM-025,materials/cfd/Images/CFD/WM-025/CFD-WM-025-002-N.jpg,WF-038,materials/cfd/Images/CFD/WF-038/CFD-WF-038-030-A.jpg,z
3,2,232,test,2,female,White,male,Black,happy,,,,rearranged,m,1428,True,False,,1,,,,False,490,WF-246,materials/cfd/Images/CFD/WF-246/CFD-WF-246-087-N.jpg,BM-013,materials/cfd/Images/CFD/BM-013/CFD-BM-013-004-HO.jpg,m
3,2,233,test,2,female,Black,male,Black,angry,,,,rearranged,z,1387,False,False,,1,,,,False,492,BF-208,materials/cfd/Images/CFD/BF-208/CFD-BF-208-266-N.jpg,BM-046,materials/cfd/Images/CFD/BM-046/CFD-BM-046-048-A.jpg,m
3,2,234,test,2,male,Latino,male,White,happy,,,,rearranged,m,1681,True,False,,1,,,,False,494,LM-251,materials/cfd/Images/CFD/LM-251/CFD-LM-251-073-N.jpg,WM-026,materials/cfd/Images/CFD/WM-026/CFD-WM-026-006-HO.jpg,m
3,2,235,test,2,female,White,male,White,happy,,,,intact,z,867,True,False,,1,,,,False,496,WF-203,materials/cfd/Images/CFD/WF-203/CFD-WF-203-229-N.jpg,WM-034,materials/cfd/Images/CFD/WM-034/CFD-WM-034-035-HO.jpg,z
3,2,236,test,2,male,Black,male,Black,neutral,,,,rearranged,z,1692,False,False,,1,,,,False,498,BM-038,materials/cfd/Images/CFD/BM-038/CFD-BM-038-001-N.jpg,BM-214,materials/cfd/Images/CFD/BM-214/CFD-BM-214-075-N.jpg,m
3,2,237,test,2,female,White,female,Black,angry,,,,intact,m,1514,False,False,,1,,,,False,500,WF-244,materials/cfd/Images/CFD/WF-244/CFD-WF-244-163-N.jpg,BF-034,materials/cfd/Images/CFD/BF-034/CFD-BF-034-035-A.jpg,z
3,2,238,test,2,female,Latino,female,White,angry,,,,rearranged,z,1459,False,False,,1,,,,False,502,LF-244,materials/cfd/Images/CFD/LF-244/CFD-LF-244-096-N.jpg,WF-019,materials/cfd/Images/CFD/WF-019/CFD-WF-019-015-A.jpg,m
3,2,239,test,2,female,Black,female,Black,neutral,,,,intact,z,1502,True,False,,1,,,,False,504,BF-220,materials/cfd/Images/CFD/BF-220/CFD-BF-220-161-N.jpg,BF-247,materials/cfd/Images/CFD/BF-247/CFD-BF-247-179-N.jpg,z
3,2,240,test,2,male,Black,female,Black,happy,,,,rearranged,z,2173,False,False,,1,,,,False,506,BM-241,materials/cfd/Images/CFD/BM-241/CFD-BM-241-235-N.jpg,BF-008,materials/cfd/Images/CFD/BF-008/CFD-BF-008-003-HO.jpg,m
