subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating,pilot
26,2,18,study,0,male,Asian,male,White,neutral,,,,,m,1231,True,False,,mar21
26,2,19,study,0,male,White,female,Black,neutral,,,,,m,1065,True,False,,mar21
26,2,20,study,0,male,Asian,male,Black,neutral,,,,,m,841,True,False,,mar21
26,2,21,study,0,female,White,female,White,happy,,,,,z,1232,True,False,,mar21
26,2,22,study,0,male,Black,male,Black,angry,,,,,m,911,True,False,,mar21
26,2,23,study,0,female,Latino,male,White,happy,,,,,z,838,True,False,,mar21
26,2,24,study,0,male,Black,female,Black,happy,,,,,m,1072,True,False,,mar21
26,2,25,study,0,female,Black,female,Black,happy,,,,,z,1139,True,False,,mar21
26,2,26,study,0,female,Asian,female,Black,angry,,,,,z,944,True,False,,mar21
26,2,27,study,0,female,White,female,Black,angry,,,,,z,795,True,False,,mar21
26,2,28,study,0,male,Black,female,White,happy,,,,,m,1113,True,False,,mar21
26,2,29,study,0,male,White,male,White,happy,,,,,m,1089,True,False,,mar21
26,2,30,study,0,male,White,male,White,angry,,,,,m,984,True,False,,mar21
26,2,31,study,1,female,White,female,White,neutral,,,,,z,1052,True,False,,mar21
26,2,32,study,1,female,White,male,Black,neutral,,,,,z,981,True,False,,mar21
26,2,33,study,1,male,Latino,female,Black,happy,,,,,m,1203,True,False,,mar21
26,2,34,study,1,male,Latino,male,Black,angry,,,,,m,981,True,False,,mar21
26,2,35,study,1,female,White,female,Black,neutral,,,,,z,1692,True,False,,mar21
26,2,36,study,1,female,Latino,male,Black,happy,,,,,z,987,True,False,,mar21
26,2,37,study,1,male,Black,male,Black,angry,,,,,m,1680,True,False,,mar21
26,2,38,study,1,female,Asian,male,Black,neutral,,,,,z,749,True,False,,mar21
26,2,39,study,1,female,Latino,male,White,happy,,,,,z,892,True,False,,mar21
26,2,40,study,1,male,Latino,female,White,neutral,,,,,m,1256,True,False,,mar21
26,2,41,study,1,female,White,female,Black,neutral,,,,,z,1409,True,False,,mar21
26,2,42,study,1,male,Latino,female,White,neutral,,,,,m,1429,True,False,,mar21
26,2,43,study,1,male,White,female,Black,neutral,,,,,m,1141,True,False,,mar21
26,2,44,study,1,male,Asian,male,Black,happy,,,,,m,1226,True,False,,mar21
26,2,45,study,1,female,White,male,Black,neutral,,,,,z,901,True,False,,mar21
26,2,46,study,1,female,White,male,White,happy,,,,,z,1078,True,False,,mar21
26,2,47,study,1,female,Black,male,White,neutral,,,,,z,868,True,False,,mar21
26,2,48,study,1,male,White,male,Black,angry,,,,,m,1206,True,False,,mar21
26,2,49,study,1,female,Latino,male,White,angry,,,,,z,1426,True,False,,mar21
26,2,50,study,1,female,Latino,male,Black,neutral,,,,,z,854,True,False,,mar21
26,2,51,study,1,male,Asian,male,Black,neutral,,,,,m,1499,True,False,,mar21
26,2,52,study,1,female,Latino,female,Black,happy,,,,,z,818,True,False,,mar21
26,2,53,study,1,female,Latino,male,Black,happy,,,,,z,813,True,False,,mar21
26,2,54,study,1,female,White,female,Black,neutral,,,,,z,824,True,False,,mar21
26,2,55,study,1,male,White,female,White,angry,,,,,m,1051,True,False,,mar21
26,2,56,study,1,female,White,male,White,angry,,,,,z,1292,True,False,,mar21
26,2,57,study,1,female,White,female,White,neutral,,,,,z,1384,True,False,,mar21
26,2,58,study,1,female,White,female,White,angry,,,,,z,820,True,False,,mar21
26,2,59,study,1,female,White,female,White,angry,,,,,z,741,True,False,,mar21
26,2,60,study,1,male,Black,male,White,happy,,,,,m,1128,True,False,,mar21
26,2,61,study,0,male,White,female,White,angry,,,,,m,1087,True,False,,mar21
26,2,62,study,0,male,Black,female,Black,happy,,,,,m,1142,True,False,,mar21
26,2,63,study,0,male,Black,female,Black,happy,,,,,m,983,True,False,,mar21
26,2,64,study,0,male,White,male,White,happy,,,,,m,945,True,False,,mar21
26,2,65,study,0,male,Latino,female,White,neutral,,,,,m,642,True,False,,mar21
26,2,66,study,0,female,White,female,Black,neutral,,,,,z,978,True,False,,mar21
26,2,67,study,0,female,White,female,Black,neutral,,,,,z,1409,True,False,,mar21
26,2,68,study,0,male,White,female,White,angry,,,,,m,643,True,False,,mar21
26,2,69,study,0,female,Latino,male,White,happy,,,,,z,1859,True,False,,mar21
26,2,70,study,0,female,White,female,White,angry,,,,,z,849,True,False,,mar21
26,2,71,study,0,male,White,male,Black,angry,,,,,m,1308,True,False,,mar21
26,2,72,study,0,female,White,female,White,neutral,,,,,z,1438,True,False,,mar21
26,2,73,study,0,female,White,male,White,angry,,,,,z,1167,True,False,,mar21
26,2,74,study,0,male,Asian,male,Black,happy,,,,,m,1195,True,False,,mar21
26,2,75,study,0,female,White,male,White,happy,,,,,z,947,True,False,,mar21
26,2,76,study,0,female,Latino,male,White,happy,,,,,z,1996,True,False,,mar21
26,2,77,study,0,male,Latino,female,Black,angry,,,,,m,1691,True,False,,mar21
26,2,78,study,0,male,Asian,male,Black,neutral,,,,,m,1131,True,False,,mar21
26,2,79,study,0,male,Latino,female,Black,happy,,,,,m,1051,True,False,,mar21
26,2,80,study,0,female,Latino,male,White,angry,,,,,z,1218,True,False,,mar21
26,2,81,study,0,female,Latino,female,Black,angry,,,,,z,890,True,False,,mar21
26,2,82,study,0,male,Black,male,Black,angry,,,,,z,2242,False,False,,mar21
26,2,83,study,0,female,Latino,male,Black,happy,,,,,z,893,True,False,,mar21
26,2,84,study,0,female,White,female,White,neutral,,,,,z,919,True,False,,mar21
26,2,85,study,0,male,White,female,Black,angry,,,,,m,1027,True,False,,mar21
26,2,86,study,0,male,Latino,male,Black,angry,,,,,m,1012,True,False,,mar21
26,2,87,study,0,male,Asian,female,Black,neutral,,,,,m,987,True,False,,mar21
26,2,88,study,0,female,Latino,female,Black,happy,,,,,z,1419,True,False,,mar21
26,2,89,study,0,male,Latino,male,Black,neutral,,,,,m,1162,True,False,,mar21
26,2,90,study,0,male,White,female,Black,neutral,,,,,m,1072,True,False,,mar21
26,2,91,study,1,female,Latino,male,Black,neutral,,,,,z,874,True,False,,mar21
26,2,92,study,1,male,Black,male,White,happy,,,,,m,986,True,False,,mar21
26,2,93,study,1,female,Black,female,Black,happy,,,,,z,1198,True,False,,mar21
26,2,94,study,1,male,White,male,Black,neutral,,,,,m,967,True,False,,mar21
26,2,95,study,1,female,White,male,Black,neutral,,,,,z,1008,True,False,,mar21
26,2,96,study,1,female,White,male,Black,angry,,,,,z,1014,True,False,,mar21
26,2,97,study,1,male,Asian,male,White,neutral,,,,,m,1263,True,False,,mar21
26,2,98,study,1,female,White,female,Black,neutral,,,,,z,1436,True,False,,mar21
26,2,99,study,1,male,White,female,Black,neutral,,,,,m,1131,True,False,,mar21
26,2,100,study,1,male,Asian,male,White,happy,,,,,m,1353,True,False,,mar21
26,2,101,study,1,female,White,female,White,happy,,,,,z,871,True,False,,mar21
26,2,102,study,1,male,Asian,male,Black,neutral,,,,,m,1109,True,False,,mar21
26,2,103,study,1,female,Black,male,White,neutral,,,,,z,1107,True,False,,mar21
26,2,104,study,1,male,Black,male,Black,angry,,,,,m,956,True,False,,mar21
26,2,105,study,1,female,Latino,male,Black,happy,,,,,z,1079,True,False,,mar21
26,2,106,study,1,male,White,male,White,angry,,,,,m,1101,True,False,,mar21
26,2,107,study,1,female,White,female,White,happy,,,,,z,1019,True,False,,mar21
26,2,108,study,1,male,Black,female,Black,angry,,,,,m,983,True,False,,mar21
26,2,109,study,1,male,Latino,female,White,neutral,,,,,m,1089,True,False,,mar21
26,2,110,study,1,male,Black,female,Black,happy,,,,,m,1227,True,False,,mar21
26,2,111,study,1,female,White,female,Black,angry,,,,,z,1289,True,False,,mar21
26,2,112,study,1,female,White,male,Black,neutral,,,,,z,1155,True,False,,mar21
26,2,113,study,1,female,Asian,female,White,happy,,,,,z,700,True,False,,mar21
26,2,114,study,1,female,Asian,female,Black,angry,,,,,z,937,True,False,,mar21
26,2,115,study,1,male,White,male,White,happy,,,,,m,1000,True,False,,mar21
26,2,116,study,1,female,White,female,White,angry,,,,,z,1077,True,False,,mar21
26,2,117,study,1,female,White,male,Black,angry,,,,,z,1025,True,False,,mar21
26,2,118,study,1,female,Asian,male,Black,neutral,,,,,z,913,True,False,,mar21
26,2,119,study,1,male,Black,female,White,happy,,,,,m,1337,True,False,,mar21
26,2,120,study,1,female,Asian,male,Black,angry,,,,,z,985,True,False,,mar21
26,2,121,test,0,male,Black,female,Black,happy,,,,rearranged,m,1658,True,False,,mar21
26,2,122,test,0,male,White,female,Black,angry,,,,intact,z,1325,True,False,,mar21
26,2,123,test,0,female,White,female,White,happy,,,,rearranged,m,1555,True,False,,mar21
26,2,124,test,0,female,White,female,Black,neutral,,,,intact,,,False,True,,mar21
26,2,125,test,0,female,Black,male,Black,neutral,,,,rearranged,m,1361,True,False,,mar21
26,2,126,test,0,female,White,female,Black,neutral,,,,intact,z,1389,True,False,,mar21
26,2,127,test,0,female,White,female,Black,neutral,,,,intact,m,1406,False,False,,mar21
26,2,128,test,0,male,Latino,female,White,neutral,,,,intact,z,1369,True,False,,mar21
26,2,129,test,0,male,Latino,male,Black,neutral,,,,rearranged,m,1636,True,False,,mar21
26,2,130,test,0,male,Black,female,White,happy,,,,intact,m,1542,False,False,,mar21
26,2,131,test,0,female,White,female,Black,angry,,,,rearranged,z,1530,False,False,,mar21
26,2,132,test,0,female,White,female,White,happy,,,,rearranged,z,1950,False,False,,mar21
26,2,133,test,0,female,Latino,male,Black,angry,,,,rearranged,m,1367,True,False,,mar21
26,2,134,test,0,male,White,female,White,angry,,,,intact,m,1807,False,False,,mar21
26,2,135,test,0,female,Asian,male,Black,neutral,,,,intact,z,1250,True,False,,mar21
26,2,136,test,0,male,White,female,White,neutral,,,,rearranged,m,1597,True,False,,mar21
26,2,137,test,0,male,Latino,female,Black,neutral,,,,rearranged,z,1277,False,False,,mar21
26,2,138,test,0,female,White,male,White,happy,,,,intact,z,1276,True,False,,mar21
26,2,139,test,0,female,White,male,White,neutral,,,,rearranged,z,1251,False,False,,mar21
26,2,140,test,0,male,White,female,Black,angry,,,,rearranged,z,1211,False,False,,mar21
26,2,141,test,0,female,Latino,male,White,happy,,,,rearranged,z,1795,False,False,,mar21
26,2,142,test,0,female,White,male,White,angry,,,,rearranged,z,2092,False,False,,mar21
26,2,143,test,0,female,Latino,female,Black,happy,,,,intact,z,1387,True,False,,mar21
26,2,144,test,0,male,Black,male,Black,angry,,,,intact,z,2017,True,False,,mar21
26,2,145,test,0,male,White,female,Black,neutral,,,,intact,m,1639,False,False,,mar21
26,2,146,test,0,male,Asian,male,Black,neutral,,,,intact,z,1278,True,False,,mar21
26,2,147,test,0,male,Latino,female,Black,happy,,,,rearranged,z,2380,False,False,,mar21
26,2,148,test,0,male,Black,male,White,happy,,,,intact,m,1308,False,False,,mar21
26,2,149,test,0,female,Asian,male,Black,angry,,,,rearranged,z,1733,False,False,,mar21
26,2,150,test,0,female,Latino,male,Black,happy,,,,intact,m,1559,False,False,,mar21
26,2,151,test,1,male,Asian,female,Black,neutral,,,,intact,z,881,True,False,,mar21
26,2,152,test,1,male,Asian,male,White,happy,,,,rearranged,z,1257,False,False,,mar21
26,2,153,test,1,male,Asian,male,White,happy,,,,intact,z,1274,True,False,,mar21
26,2,154,test,1,male,Asian,male,White,neutral,,,,rearranged,m,1304,True,False,,mar21
26,2,155,test,1,male,Black,male,White,angry,,,,rearranged,m,1265,True,False,,mar21
26,2,156,test,1,male,Latino,male,Black,angry,,,,rearranged,m,1580,True,False,,mar21
26,2,157,test,1,male,Black,female,Black,happy,,,,rearranged,z,1091,False,False,,mar21
26,2,158,test,1,female,White,female,White,neutral,,,,rearranged,z,1523,False,False,,mar21
26,2,159,test,1,male,Latino,female,White,angry,,,,rearranged,z,1092,False,False,,mar21
26,2,160,test,1,female,White,female,White,angry,,,,rearranged,z,1027,False,False,,mar21
26,2,161,test,1,male,Black,female,Black,happy,,,,intact,z,1258,True,False,,mar21
26,2,162,test,1,female,White,female,White,angry,,,,intact,m,2025,False,False,,mar21
26,2,163,test,1,male,White,male,Black,happy,,,,rearranged,z,1716,False,False,,mar21
26,2,164,test,1,female,White,male,Black,neutral,,,,rearranged,m,1636,True,False,,mar21
26,2,165,test,1,female,Latino,male,White,happy,,,,intact,m,1210,False,False,,mar21
26,2,166,test,1,male,White,male,White,happy,,,,intact,m,1252,False,False,,mar21
26,2,167,test,1,male,White,male,Black,angry,,,,rearranged,z,2111,False,False,,mar21
26,2,168,test,1,female,Latino,male,Black,happy,,,,rearranged,z,1441,False,False,,mar21
26,2,169,test,1,female,Black,female,Black,happy,,,,intact,z,994,True,False,,mar21
26,2,170,test,1,female,Asian,female,Black,angry,,,,intact,z,1648,True,False,,mar21
26,2,171,test,1,female,White,female,White,neutral,,,,rearranged,z,1291,False,False,,mar21
26,2,172,test,1,female,Latino,female,Black,angry,,,,intact,m,1769,False,False,,mar21
26,2,173,test,1,female,Latino,male,Black,neutral,,,,intact,m,1625,False,False,,mar21
26,2,174,test,1,male,Black,female,Black,angry,,,,intact,z,1627,True,False,,mar21
26,2,175,test,1,female,White,male,Black,angry,,,,intact,z,1558,True,False,,mar21
26,2,176,test,1,male,White,male,Black,neutral,,,,intact,z,1234,True,False,,mar21
26,2,177,test,1,male,White,male,Black,angry,,,,intact,z,1083,True,False,,mar21
26,2,178,test,1,male,Asian,male,Black,neutral,,,,rearranged,z,1769,False,False,,mar21
26,2,179,test,1,female,White,male,White,angry,,,,intact,z,1420,True,False,,mar21
26,2,180,test,1,female,Asian,female,White,happy,,,,rearranged,z,827,False,False,,mar21
27,2,1,study,0,female,Black,male,Black,neutral,,,,,z,944,True,False,,mar21
27,2,2,study,0,female,Black,female,Black,neutral,,,,,z,744,True,False,,mar21
27,2,3,study,0,male,Asian,female,Black,neutral,,,,,m,798,True,False,,mar21
27,2,4,study,0,male,Asian,female,Black,happy,,,,,m,667,True,False,,mar21
27,2,5,study,0,male,Black,male,Black,angry,,,,,m,573,True,False,,mar21
27,2,6,study,0,male,Latino,male,Black,neutral,,,,,m,589,True,False,,mar21
27,2,7,study,0,female,Black,female,Black,angry,,,,,z,682,True,False,,mar21
27,2,8,study,0,female,Latino,male,White,neutral,,,,,z,487,True,False,,mar21
27,2,9,study,0,female,Asian,female,Black,neutral,,,,,z,1010,True,False,,mar21
27,2,10,study,0,male,White,male,White,neutral,,,,,m,474,True,False,,mar21
27,2,11,study,0,female,Latino,male,Black,happy,,,,,z,721,True,False,,mar21
27,2,12,study,0,male,Asian,female,Black,neutral,,,,,m,555,True,False,,mar21
27,2,13,study,0,female,Latino,female,Black,angry,,,,,z,692,True,False,,mar21
27,2,14,study,0,male,Latino,male,White,happy,,,,,m,751,True,False,,mar21
27,2,15,study,0,male,Asian,male,Black,angry,,,,,m,390,True,False,,mar21
27,2,16,study,0,male,White,female,Black,happy,,,,,m,523,True,False,,mar21
27,2,17,study,0,female,Asian,female,Black,happy,,,,,z,619,True,False,,mar21
27,2,18,study,0,female,White,female,Black,neutral,,,,,z,843,True,False,,mar21
27,2,19,study,0,male,Black,male,Black,neutral,,,,,m,505,True,False,,mar21
27,2,20,study,0,female,White,male,White,angry,,,,,z,693,True,False,,mar21
27,2,21,study,0,male,White,male,Black,happy,,,,,m,526,True,False,,mar21
27,2,22,study,0,male,Latino,male,Black,happy,,,,,m,528,True,False,,mar21
27,2,23,study,0,male,Black,male,White,angry,,,,,m,493,True,False,,mar21
27,2,24,study,0,female,Latino,female,Black,happy,,,,,z,421,True,False,,mar21
27,2,25,study,0,male,Black,male,Black,angry,,,,,m,371,True,False,,mar21
27,2,26,study,0,male,White,female,White,neutral,,,,,m,533,True,False,,mar21
27,2,27,study,0,female,Black,male,White,angry,,,,,z,668,True,False,,mar21
27,2,28,study,0,female,Latino,female,White,angry,,,,,z,749,True,False,,mar21
27,2,29,study,0,female,Black,male,Black,neutral,,,,,z,607,True,False,,mar21
27,2,30,study,0,male,White,female,Black,angry,,,,,m,544,True,False,,mar21
27,2,31,study,1,male,Asian,male,Black,happy,,,,,m,562,True,False,,mar21
27,2,32,study,1,male,Asian,female,Black,angry,,,,,m,460,True,False,,mar21
27,2,33,study,1,male,White,female,Black,happy,,,,,m,535,True,False,,mar21
27,2,34,study,1,male,Black,female,White,neutral,,,,,m,456,True,False,,mar21
27,2,35,study,1,male,Black,female,Black,angry,,,,,m,608,True,False,,mar21
27,2,36,study,1,male,White,male,White,neutral,,,,,m,545,True,False,,mar21
27,2,37,study,1,female,White,female,White,neutral,,,,,z,553,True,False,,mar21
27,2,38,study,1,male,Black,female,White,happy,,,,,m,484,True,False,,mar21
27,2,39,study,1,female,Latino,male,White,neutral,,,,,z,492,True,False,,mar21
27,2,40,study,1,female,Latino,male,White,neutral,,,,,z,962,True,False,,mar21
27,2,41,study,1,female,White,male,Black,happy,,,,,z,887,True,False,,mar21
27,2,42,study,1,female,Asian,male,White,angry,,,,,z,736,True,False,,mar21
27,2,43,study,1,female,Black,female,White,neutral,,,,,z,791,True,False,,mar21
27,2,44,study,1,female,Black,male,White,angry,,,,,z,580,True,False,,mar21
27,2,45,study,1,male,White,female,White,neutral,,,,,m,548,True,False,,mar21
27,2,46,study,1,female,White,female,Black,happy,,,,,z,515,True,False,,mar21
27,2,47,study,1,male,Latino,male,Black,happy,,,,,m,419,True,False,,mar21
27,2,48,study,1,male,Latino,male,Black,neutral,,,,,m,505,True,False,,mar21
27,2,49,study,1,female,Latino,male,White,happy,,,,,z,514,True,False,,mar21
27,2,50,study,1,female,White,male,White,angry,,,,,z,436,True,False,,mar21
27,2,51,study,1,male,White,female,Black,angry,,,,,m,534,True,False,,mar21
27,2,52,study,1,female,Latino,female,Black,angry,,,,,z,539,True,False,,mar21
27,2,53,study,1,female,Latino,male,White,happy,,,,,z,676,True,False,,mar21
27,2,54,study,1,female,White,male,White,happy,,,,,z,635,True,False,,mar21
27,2,55,study,1,female,Asian,female,Black,happy,,,,,z,830,True,False,,mar21
27,2,56,study,1,male,Latino,female,Black,angry,,,,,m,962,True,False,,mar21
27,2,57,study,1,female,White,female,Black,happy,,,,,z,680,True,False,,mar21
27,2,58,study,1,female,Asian,female,White,angry,,,,,z,626,True,False,,mar21
27,2,59,study,1,male,Black,female,Black,happy,,,,,m,476,True,False,,mar21
27,2,60,study,1,male,Asian,male,Black,angry,,,,,m,502,True,False,,mar21
27,2,61,study,0,female,White,male,White,angry,,,,,z,756,True,False,,mar21
27,2,62,study,0,female,Black,female,Black,neutral,,,,,z,694,True,False,,mar21
27,2,63,study,0,male,Asian,female,Black,neutral,,,,,m,455,True,False,,mar21
27,2,64,study,0,male,Latino,male,Black,happy,,,,,m,552,True,False,,mar21
27,2,65,study,0,female,Latino,male,White,happy,,,,,z,873,True,False,,mar21
27,2,66,study,0,male,Latino,male,Black,neutral,,,,,m,499,True,False,,mar21
27,2,67,study,0,male,White,female,White,neutral,,,,,m,493,True,False,,mar21
27,2,68,study,0,male,Black,male,White,angry,,,,,m,551,True,False,,mar21
27,2,69,study,0,male,Black,female,Black,happy,,,,,m,495,True,False,,mar21
27,2,70,study,0,female,Black,male,Black,neutral,,,,,z,639,True,False,,mar21
27,2,71,study,0,male,Asian,female,Black,happy,,,,,m,671,True,False,,mar21
27,2,72,study,0,male,White,male,White,neutral,,,,,m,534,True,False,,mar21
27,2,73,study,0,female,Latino,female,Black,angry,,,,,z,603,True,False,,mar21
27,2,74,study,0,male,White,female,Black,angry,,,,,m,509,True,False,,mar21
27,2,75,study,0,male,White,female,White,neutral,,,,,m,665,True,False,,mar21
27,2,76,study,0,female,Asian,female,Black,happy,,,,,z,865,True,False,,mar21
27,2,77,study,0,female,White,male,White,happy,,,,,z,563,True,False,,mar21
27,2,78,study,0,male,Black,male,Black,angry,,,,,m,449,True,False,,mar21
27,2,79,study,0,male,Black,female,Black,angry,,,,,m,486,True,False,,mar21
27,2,80,study,0,female,Latino,female,Black,happy,,,,,z,541,True,False,,mar21
27,2,81,study,0,male,Asian,male,Black,angry,,,,,m,370,True,False,,mar21
27,2,82,study,0,female,Latino,female,White,angry,,,,,z,617,True,False,,mar21
27,2,83,study,0,female,White,female,Black,happy,,,,,z,510,True,False,,mar21
27,2,84,study,0,female,Black,female,White,neutral,,,,,z,544,True,False,,mar21
27,2,85,study,0,male,White,female,Black,happy,,,,,m,493,True,False,,mar21
27,2,86,study,0,female,Black,male,White,angry,,,,,z,749,True,False,,mar21
27,2,87,study,0,female,White,female,White,neutral,,,,,z,723,True,False,,mar21
27,2,88,study,0,female,Latino,male,White,neutral,,,,,z,520,True,False,,mar21
27,2,89,study,0,female,Asian,female,White,angry,,,,,z,513,True,False,,mar21
27,2,90,study,0,female,White,male,Black,happy,,,,,z,570,True,False,,mar21
27,2,91,study,1,male,Latino,female,Black,angry,,,,,m,501,True,False,,mar21
27,2,92,study,1,male,Latino,male,White,happy,,,,,m,603,True,False,,mar21
27,2,93,study,1,female,Black,male,Black,neutral,,,,,z,485,True,False,,mar21
27,2,94,study,1,male,Black,male,Black,angry,,,,,m,492,True,False,,mar21
27,2,95,study,1,male,Asian,female,Black,angry,,,,,m,692,True,False,,mar21
27,2,96,study,1,male,White,female,Black,happy,,,,,m,500,True,False,,mar21
27,2,97,study,1,female,Latino,male,White,neutral,,,,,z,695,True,False,,mar21
27,2,98,study,1,male,White,male,Black,happy,,,,,m,434,True,False,,mar21
27,2,99,study,1,female,Black,male,White,angry,,,,,z,547,True,False,,mar21
27,2,100,study,1,male,White,male,White,neutral,,,,,m,471,True,False,,mar21
27,2,101,study,1,female,White,male,White,angry,,,,,z,513,True,False,,mar21
27,2,102,study,1,male,Latino,male,Black,neutral,,,,,m,706,True,False,,mar21
27,2,103,study,1,female,Latino,female,Black,angry,,,,,z,564,True,False,,mar21
27,2,104,study,1,female,Asian,male,White,angry,,,,,z,517,True,False,,mar21
27,2,105,study,1,female,White,female,Black,neutral,,,,,z,586,True,False,,mar21
27,2,106,study,1,male,Latino,male,Black,happy,,,,,m,437,True,False,,mar21
27,2,107,study,1,female,White,female,Black,happy,,,,,z,495,True,False,,mar21
27,2,108,study,1,female,Latino,male,Black,happy,,,,,z,876,True,False,,mar21
27,2,109,study,1,female,Latino,male,White,happy,,,,,z,642,True,False,,mar21
27,2,110,study,1,male,Asian,female,Black,neutral,,,,,m,540,True,False,,mar21
27,2,111,study,1,male,Asian,male,Black,happy,,,,,m,555,True,False,,mar21
27,2,112,study,1,female,Black,female,Black,angry,,,,,z,511,True,False,,mar21
27,2,113,study,1,male,White,female,Black,angry,,,,,m,517,True,False,,mar21
27,2,114,study,1,male,Asian,male,Black,angry,,,,,m,364,True,False,,mar21
27,2,115,study,1,male,Black,female,White,neutral,,,,,m,429,True,False,,mar21
27,2,116,study,1,male,Black,male,Black,neutral,,,,,m,464,True,False,,mar21
27,2,117,study,1,female,Asian,female,Black,neutral,,,,,z,409,True,False,,mar21
27,2,118,study,1,female,Latino,male,White,neutral,,,,,z,443,True,False,,mar21
27,2,119,study,1,male,Black,female,White,happy,,,,,m,384,True,False,,mar21
27,2,120,study,1,female,Asian,female,Black,happy,,,,,z,442,True,False,,mar21
27,2,121,test,0,male,Latino,male,Black,neutral,,,,rearranged,z,1406,True,False,,mar21
27,2,122,test,0,male,Asian,male,Black,angry,,,,rearranged,z,1614,True,False,,mar21
27,2,123,test,0,female,Black,female,White,neutral,,,,rearranged,m,1302,False,False,,mar21
27,2,124,test,0,male,Asian,female,Black,happy,,,,rearranged,z,1388,True,False,,mar21
27,2,125,test,0,male,White,male,White,neutral,,,,intact,z,803,False,False,,mar21
27,2,126,test,0,female,Black,male,White,angry,,,,rearranged,z,1158,True,False,,mar21
27,2,127,test,0,male,Latino,male,Black,happy,,,,rearranged,m,1435,False,False,,mar21
27,2,128,test,0,male,Asian,male,Black,angry,,,,intact,z,786,False,False,,mar21
27,2,129,test,0,male,Black,male,Black,angry,,,,intact,z,1237,False,False,,mar21
27,2,130,test,0,male,Latino,male,White,happy,,,,intact,z,1207,False,False,,mar21
27,2,131,test,0,male,White,female,Black,neutral,,,,rearranged,m,1320,False,False,,mar21
27,2,132,test,0,male,Black,male,Black,angry,,,,rearranged,m,1307,False,False,,mar21
27,2,133,test,0,male,White,female,Black,angry,,,,intact,z,1018,False,False,,mar21
27,2,134,test,0,female,White,male,White,angry,,,,rearranged,z,1121,True,False,,mar21
27,2,135,test,0,female,White,female,Black,happy,,,,rearranged,z,1221,True,False,,mar21
27,2,136,test,0,male,Latino,male,Black,happy,,,,intact,m,1354,True,False,,mar21
27,2,137,test,0,female,Latino,male,White,happy,,,,intact,z,1297,False,False,,mar21
27,2,138,test,0,female,Asian,female,Black,neutral,,,,intact,m,1435,True,False,,mar21
27,2,139,test,0,female,Black,female,White,neutral,,,,intact,z,1656,False,False,,mar21
27,2,140,test,0,female,White,male,Black,happy,,,,intact,z,1057,False,False,,mar21
27,2,141,test,0,male,White,male,Black,neutral,,,,rearranged,z,1037,True,False,,mar21
27,2,142,test,0,female,White,female,Black,neutral,,,,rearranged,z,1441,True,False,,mar21
27,2,143,test,0,male,Asian,male,Black,happy,,,,rearranged,z,1327,True,False,,mar21
27,2,144,test,0,female,Asian,female,White,angry,,,,intact,m,1317,True,False,,mar21
27,2,145,test,0,female,White,male,Black,happy,,,,rearranged,z,913,True,False,,mar21
27,2,146,test,0,male,White,female,White,neutral,,,,intact,z,860,False,False,,mar21
27,2,147,test,0,female,Black,male,Black,neutral,,,,rearranged,m,1688,False,False,,mar21
27,2,148,test,0,female,Asian,male,White,angry,,,,rearranged,m,1900,False,False,,mar21
27,2,149,test,0,female,Latino,male,White,neutral,,,,intact,z,1462,False,False,,mar21
27,2,150,test,0,male,Black,female,Black,happy,,,,intact,z,1636,False,False,,mar21
27,2,151,test,1,male,Black,female,White,neutral,,,,intact,m,1284,True,False,,mar21
27,2,152,test,1,female,White,female,Black,happy,,,,rearranged,z,919,True,False,,mar21
27,2,153,test,1,female,Latino,female,White,angry,,,,intact,z,970,False,False,,mar21
27,2,154,test,1,male,Black,male,White,angry,,,,rearranged,m,924,False,False,,mar21
27,2,155,test,1,male,Asian,female,Black,angry,,,,rearranged,z,1510,True,False,,mar21
27,2,156,test,1,female,White,female,Black,neutral,,,,intact,z,1376,False,False,,mar21
27,2,157,test,1,male,White,female,Black,angry,,,,rearranged,z,1534,True,False,,mar21
27,2,158,test,1,male,Black,male,Black,neutral,,,,intact,z,946,False,False,,mar21
27,2,159,test,1,female,Latino,female,Black,happy,,,,rearranged,z,1191,True,False,,mar21
27,2,160,test,1,female,Black,female,Black,angry,,,,rearranged,z,1244,True,False,,mar21
27,2,161,test,1,male,White,female,Black,happy,,,,intact,m,1525,True,False,,mar21
27,2,162,test,1,female,Asian,female,Black,happy,,,,intact,m,1154,True,False,,mar21
27,2,163,test,1,male,Asian,female,Black,neutral,,,,intact,z,1185,False,False,,mar21
27,2,164,test,1,female,Latino,female,Black,angry,,,,intact,z,1398,False,False,,mar21
27,2,165,test,1,female,White,male,White,angry,,,,intact,m,2026,True,False,,mar21
27,2,166,test,1,male,White,female,White,happy,,,,rearranged,z,1328,True,False,,mar21
27,2,167,test,1,female,Asian,female,Black,happy,,,,intact,m,1148,True,False,,mar21
27,2,168,test,1,female,Black,male,White,angry,,,,intact,z,1560,False,False,,mar21
27,2,169,test,1,female,Latino,male,White,happy,,,,rearranged,z,1180,True,False,,mar21
27,2,170,test,1,female,Latino,male,White,happy,,,,intact,m,1208,True,False,,mar21
27,2,171,test,1,male,Latino,male,White,neutral,,,,rearranged,z,998,True,False,,mar21
27,2,172,test,1,female,Latino,female,Black,angry,,,,rearranged,z,1818,True,False,,mar21
