subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
1,2,126,test,0,male,Asian,male,Black,angry,,,,intact,z,1235,False,False,
1,2,127,test,0,male,Latino,male,Black,neutral,,,,intact,z,2951,False,False,
1,2,128,test,0,female,Black,male,White,angry,,,,rearranged,m,1202,False,False,
1,2,129,test,0,female,Latino,female,White,angry,,,,intact,m,1952,True,False,
1,2,130,test,0,female,White,male,Black,happy,,,,intact,z,1042,False,False,
1,2,131,test,0,male,Black,female,White,neutral,,,,rearranged,z,391,True,False,
1,2,132,test,0,male,Black,male,White,happy,,,,intact,m,1213,True,False,
1,2,133,test,0,male,White,female,White,angry,,,,intact,z,324,False,False,
1,2,134,test,0,female,Latino,male,Black,angry,,,,rearranged,z,1751,True,False,
1,2,135,test,0,male,Latino,male,Black,angry,,,,intact,z,1195,False,False,
1,2,136,test,0,female,White,male,White,angry,,,,intact,z,1345,False,False,
1,2,137,test,0,female,Black,female,Black,happy,,,,rearranged,z,1099,True,False,
1,2,138,test,0,female,Black,female,White,happy,,,,intact,z,1230,False,False,
1,2,139,test,0,male,Black,male,White,happy,,,,intact,m,843,True,False,
1,2,140,test,0,male,Latino,female,Black,happy,,,,rearranged,z,1494,True,False,
1,2,141,test,0,female,Asian,male,Black,neutral,,,,rearranged,z,879,True,False,
1,2,142,test,0,female,Black,female,White,neutral,,,,rearranged,z,994,True,False,
1,2,143,test,0,female,White,male,Black,happy,,,,intact,z,1551,False,False,
1,2,144,test,0,male,White,male,Black,neutral,,,,rearranged,m,1587,False,False,
1,2,145,test,0,male,Black,female,White,angry,,,,rearranged,m,1183,False,False,
1,2,146,test,0,male,Black,male,Black,angry,,,,rearranged,z,1171,True,False,
1,2,147,test,0,female,Black,male,White,neutral,,,,intact,z,1543,False,False,
1,2,148,test,0,male,White,male,White,happy,,,,rearranged,z,1291,True,False,
1,2,149,test,0,female,Black,female,Black,angry,,,,rearranged,m,1397,False,False,
1,2,150,test,0,male,Asian,male,White,angry,,,,rearranged,z,1270,True,False,
1,2,151,test,1,female,Asian,male,Black,angry,,,,rearranged,m,1085,False,False,
1,2,152,test,1,male,Latino,female,Black,neutral,,,,intact,,,False,True,
1,2,153,test,1,female,Latino,female,White,angry,,,,rearranged,z,1495,True,False,
1,2,154,test,1,male,Black,male,Black,neutral,,,,rearranged,z,1570,True,False,
1,2,155,test,1,male,Latino,female,Black,angry,,,,rearranged,z,959,True,False,
1,2,156,test,1,female,White,male,White,angry,,,,intact,m,1627,True,False,
1,2,157,test,1,female,Black,male,Black,happy,,,,rearranged,z,1540,True,False,
1,2,158,test,1,male,Asian,male,White,happy,,,,rearranged,z,2263,True,False,
1,2,159,test,1,female,Latino,male,Black,happy,,,,intact,z,1491,False,False,
1,2,160,test,1,female,White,male,Black,neutral,,,,rearranged,,,False,True,
1,2,161,test,1,female,Asian,male,Black,neutral,,,,intact,z,2072,False,False,
1,2,162,test,1,male,Asian,female,White,happy,,,,rearranged,m,837,False,False,
1,2,163,test,1,male,Asian,female,Black,angry,,,,intact,z,1172,False,False,
1,2,164,test,1,male,Black,female,Black,neutral,,,,intact,m,1645,True,False,
