subject_number,dataset,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
17,mar09,1,92,test,0,female,Black,,,,old,happy,female,,m,1794.0,True,False,
17,mar09,1,93,test,0,female,White,,,,old,angry,female,,z,768.0,False,False,
17,mar09,1,94,test,0,female,Latino,,,,new,,,,z,703.0,True,False,
17,mar09,1,95,test,0,female,Asian,,,,new,,,,z,765.0,True,False,
17,mar09,1,96,test,0,male,Latino,,,,old,happy,male,,z,902.0,False,False,
17,mar09,1,97,test,0,male,Asian,,,,new,,,,z,691.0,True,False,
17,mar09,1,98,test,0,male,Asian,,,,new,,,,z,1009.0,True,False,
17,mar09,1,99,test,0,female,White,,,,new,,,,m,1506.0,False,False,
17,mar09,1,100,test,0,male,Asian,,,,old,angry,female,,m,1020.0,True,False,
17,mar09,1,101,test,1,female,Black,,,,new,,,,m,1252.0,False,False,
17,mar09,1,102,test,1,male,Asian,,,,new,,,,z,1019.0,True,False,
17,mar09,1,103,test,1,male,Black,,,,old,angry,female,,z,699.0,False,False,
17,mar09,1,104,test,1,female,Black,,,,new,,,,m,897.0,False,False,
17,mar09,1,105,test,1,female,Latino,,,,new,,,,z,740.0,True,False,
17,mar09,1,106,test,1,female,Black,,,,old,neutral,male,,z,822.0,False,False,
17,mar09,1,107,test,1,female,Black,,,,new,,,,m,1114.0,False,False,
17,mar09,1,108,test,1,female,White,,,,old,neutral,male,,z,1238.0,False,False,
17,mar09,1,109,test,1,male,Latino,,,,new,,,,z,675.0,True,False,
17,mar09,1,110,test,1,female,Asian,,,,old,angry,female,,z,852.0,False,False,
17,mar09,1,111,test,1,male,White,,,,new,,,,z,822.0,True,False,
17,mar09,1,112,test,1,female,Asian,,,,new,,,,z,1608.0,True,False,
17,mar09,1,113,test,1,male,Latino,,,,old,angry,male,,z,1285.0,False,False,
17,mar09,1,114,test,1,female,Asian,,,,new,,,,m,900.0,False,False,
17,mar09,1,115,test,1,male,Asian,,,,old,neutral,male,,m,1053.0,True,False,
17,mar09,1,116,test,1,female,Asian,,,,new,,,,z,769.0,True,False,
17,mar09,1,117,test,1,male,Asian,,,,new,,,,z,714.0,True,False,
17,mar09,1,118,test,1,female,Latino,,,,old,neutral,male,,z,819.0,False,False,
17,mar09,1,119,test,1,female,Black,,,,new,,,,m,1177.0,False,False,
17,mar09,1,120,test,1,female,Black,,,,old,happy,male,,z,1280.0,False,False,
17,mar09,1,121,test,1,female,Asian,,,,new,,,,z,843.0,True,False,
17,mar09,1,122,test,1,male,White,,,,new,,,,z,1539.0,True,False,
17,mar09,1,123,test,1,female,Asian,,,,old,angry,female,,m,819.0,True,False,
17,mar09,1,124,test,1,male,Black,,,,new,,,,z,1117.0,True,False,
17,mar09,1,125,test,1,female,White,,,,old,neutral,female,,z,1123.0,False,False,
17,mar09,1,126,test,1,male,White,,,,new,,,,z,626.0,True,False,
17,mar09,1,127,test,1,male,Black,,,,new,,,,z,580.0,True,False,
17,mar09,1,128,test,1,male,Asian,,,,old,angry,male,,z,598.0,False,False,
17,mar09,1,129,test,1,male,Latino,,,,new,,,,z,729.0,True,False,
17,mar09,1,130,test,1,female,White,,,,old,happy,female,,z,843.0,False,False,
17,mar09,1,131,test,1,female,White,,,,old,happy,female,,z,689.0,False,False,
17,mar09,1,132,test,1,male,Asian,,,,new,,,,z,1185.0,True,False,
17,mar09,1,133,test,1,male,Latino,,,,new,,,,m,1702.0,False,False,
17,mar09,1,134,test,1,male,Asian,,,,old,neutral,female,,z,572.0,False,False,
17,mar09,1,135,test,1,male,Asian,,,,old,happy,male,,z,667.0,False,False,
17,mar09,1,136,test,1,female,White,,,,new,,,,z,765.0,True,False,
17,mar09,1,137,test,1,female,Black,,,,old,angry,female,,z,880.0,False,False,
17,mar09,1,138,test,1,male,White,,,,new,,,,z,1105.0,True,False,
17,mar09,1,139,test,1,female,Asian,,,,new,,,,m,1620.0,False,False,
17,mar09,1,140,test,1,female,White,,,,new,,,,z,1142.0,True,False,
17,mar09,1,141,test,2,male,Black,,,,old,neutral,male,,z,742.0,False,False,
17,mar09,1,142,test,2,female,Black,,,,new,,,,z,606.0,True,False,
17,mar09,1,143,test,2,female,Latino,,,,old,angry,male,,z,1160.0,False,False,
17,mar09,1,144,test,2,male,Asian,,,,old,angry,male,,z,596.0,False,False,
17,mar09,1,145,test,2,male,Black,,,,old,neutral,male,,m,743.0,True,False,
17,mar09,1,146,test,2,male,Latino,,,,old,neutral,male,,z,667.0,False,False,
17,mar09,1,147,test,2,male,White,,,,old,neutral,female,,z,923.0,False,False,
17,mar09,1,148,test,2,female,Latino,,,,old,angry,male,,m,1010.0,True,False,
17,mar09,1,149,test,2,female,Black,,,,old,happy,female,,z,982.0,False,False,
17,mar09,1,150,test,2,female,Asian,,,,old,happy,male,,z,875.0,False,False,
17,mar09,1,151,test,2,female,White,,,,old,happy,male,,m,1262.0,True,False,
17,mar09,1,152,test,2,female,White,,,,new,,,,z,709.0,True,False,
17,mar09,1,153,test,2,female,White,,,,new,,,,z,657.0,True,False,
17,mar09,1,154,test,2,female,Black,,,,new,,,,m,813.0,False,False,
17,mar09,1,155,test,2,male,Black,,,,old,happy,male,,m,1398.0,True,False,
17,mar09,1,156,test,2,female,White,,,,old,angry,male,,z,583.0,False,False,
17,mar09,1,157,test,2,male,Black,,,,new,,,,z,681.0,True,False,
17,mar09,1,158,test,2,female,White,,,,old,neutral,male,,z,707.0,False,False,
17,mar09,1,159,test,2,male,White,,,,new,,,,m,1421.0,False,False,
17,mar09,1,160,test,2,male,Black,,,,old,happy,female,,z,688.0,False,False,
17,mar09,1,161,test,2,female,Black,,,,new,,,,z,932.0,True,False,
17,mar09,1,162,test,2,female,Black,,,,old,angry,male,,z,733.0,False,False,
17,mar09,1,163,test,2,female,Latino,,,,old,happy,female,,z,732.0,False,False,
17,mar09,1,164,test,2,male,White,,,,old,neutral,female,,z,903.0,False,False,
17,mar09,1,165,test,2,male,Latino,,,,old,angry,male,,z,706.0,False,False,
17,mar09,1,166,test,2,male,Black,,,,old,angry,female,,z,832.0,False,False,
17,mar09,1,167,test,2,male,Latino,,,,new,,,,z,825.0,True,False,
17,mar09,1,168,test,2,male,White,,,,new,,,,z,703.0,True,False,
17,mar09,1,169,test,2,female,Latino,,,,old,happy,male,,z,1046.0,False,False,
17,mar09,1,170,test,2,male,White,,,,new,,,,z,610.0,True,False,
17,mar09,1,171,test,2,female,White,,,,old,neutral,female,,z,831.0,False,False,
17,mar09,1,172,test,2,female,White,,,,old,angry,female,,z,688.0,False,False,
17,mar09,1,173,test,2,male,White,,,,new,,,,z,929.0,True,False,
17,mar09,1,174,test,2,male,White,,,,old,angry,female,,z,1140.0,False,False,
17,mar09,1,175,test,2,male,White,,,,old,neutral,female,,z,1465.0,False,False,
17,mar09,1,176,test,2,female,Latino,,,,new,,,,z,868.0,True,False,
17,mar09,1,177,test,2,male,Asian,,,,new,,,,z,754.0,True,False,
17,mar09,1,178,test,2,female,Latino,,,,new,,,,z,1730.0,True,False,
17,mar09,1,179,test,2,male,Latino,,,,old,angry,female,,z,758.0,False,False,
17,mar09,1,180,test,2,female,Latino,,,,old,happy,male,,m,945.0,True,False,
18,mar09,1,1,study,0,male,Black,male,White,angry,,,,,m,1664.0,True,False,
18,mar09,1,2,study,0,male,White,female,Black,happy,,,,,m,548.0,True,False,
18,mar09,1,3,study,0,female,White,female,Black,neutral,,,,,z,848.0,True,False,
18,mar09,1,4,study,0,male,Asian,female,White,neutral,,,,,m,604.0,True,False,
18,mar09,1,5,study,0,male,Black,male,White,neutral,,,,,m,776.0,True,False,
18,mar09,1,6,study,0,female,Latino,female,Black,angry,,,,,z,866.0,True,False,
18,mar09,1,7,study,0,female,Black,male,Black,happy,,,,,z,748.0,True,False,
18,mar09,1,8,study,0,male,Latino,female,Black,angry,,,,,m,1500.0,True,False,
18,mar09,1,9,study,0,female,White,male,Black,neutral,,,,,z,1507.0,True,False,
18,mar09,1,10,study,0,male,Black,female,Black,happy,,,,,m,1489.0,True,False,
18,mar09,1,11,study,0,female,Latino,male,Black,happy,,,,,z,865.0,True,False,
18,mar09,1,12,study,0,female,Latino,male,White,neutral,,,,,z,2643.0,True,False,
18,mar09,1,13,study,0,female,Asian,female,Black,angry,,,,,z,770.0,True,False,
18,mar09,1,14,study,0,male,Black,female,Black,angry,,,,,m,1311.0,True,False,
18,mar09,1,15,study,0,female,Latino,male,White,happy,,,,,z,1076.0,True,False,
18,mar09,1,16,study,0,male,Black,male,Black,happy,,,,,m,954.0,True,False,
18,mar09,1,17,study,0,female,Latino,male,Black,angry,,,,,z,824.0,True,False,
18,mar09,1,18,study,0,female,Black,female,Black,neutral,,,,,m,1014.0,False,False,
18,mar09,1,19,study,0,female,Black,male,Black,happy,,,,,z,1021.0,True,False,
18,mar09,1,20,study,0,female,White,female,Black,angry,,,,,z,627.0,True,False,
18,mar09,1,21,study,0,female,Latino,female,White,happy,,,,,z,1320.0,True,False,
18,mar09,1,22,study,0,female,White,female,Black,angry,,,,,z,1328.0,True,False,
18,mar09,1,23,study,0,male,White,female,Black,angry,,,,,,,False,True,
18,mar09,1,24,study,0,male,Asian,male,Black,neutral,,,,,m,728.0,True,False,
18,mar09,1,25,study,0,female,Black,male,White,neutral,,,,,z,903.0,True,False,
18,mar09,1,26,study,0,female,Latino,female,White,happy,,,,,z,1037.0,True,False,
18,mar09,1,27,study,0,male,Asian,male,White,happy,,,,,m,1179.0,True,False,
18,mar09,1,28,study,0,female,Black,male,Black,angry,,,,,z,1124.0,True,False,
18,mar09,1,29,study,0,male,Latino,male,White,neutral,,,,,m,1208.0,True,False,
18,mar09,1,30,study,0,female,Black,male,Black,happy,,,,,z,1298.0,True,False,
18,mar09,1,31,study,1,female,Asian,female,White,happy,,,,,z,1528.0,True,False,
18,mar09,1,32,study,1,male,White,male,White,angry,,,,,m,1359.0,True,False,
18,mar09,1,33,study,1,female,Black,female,White,neutral,,,,,z,804.0,True,False,
18,mar09,1,34,study,1,female,Latino,male,White,angry,,,,,z,852.0,True,False,
18,mar09,1,35,study,1,female,Black,male,White,neutral,,,,,z,1243.0,True,False,
18,mar09,1,36,study,1,female,White,female,White,neutral,,,,,z,823.0,True,False,
18,mar09,1,37,study,1,male,Black,male,White,angry,,,,,m,434.0,True,False,
18,mar09,1,38,study,1,male,Black,female,White,angry,,,,,m,855.0,True,False,
18,mar09,1,39,study,1,female,Black,female,Black,happy,,,,,z,728.0,True,False,
18,mar09,1,40,study,1,female,Black,male,Black,angry,,,,,z,983.0,True,False,
18,mar09,1,41,study,1,male,White,male,Black,angry,,,,,m,776.0,True,False,
18,mar09,1,42,study,1,female,Black,male,Black,angry,,,,,z,634.0,True,False,
18,mar09,1,43,study,1,male,White,female,Black,happy,,,,,m,1010.0,True,False,
18,mar09,1,44,study,1,male,Black,male,White,neutral,,,,,m,916.0,True,False,
18,mar09,1,45,study,1,male,Asian,female,White,angry,,,,,m,944.0,True,False,
18,mar09,1,46,study,1,male,Black,female,Black,neutral,,,,,m,762.0,True,False,
18,mar09,1,47,study,1,male,Asian,female,Black,happy,,,,,m,889.0,True,False,
18,mar09,1,48,study,1,male,White,female,White,neutral,,,,,m,1226.0,True,False,
18,mar09,1,49,study,1,female,Asian,female,Black,happy,,,,,z,701.0,True,False,
18,mar09,1,50,study,1,female,Black,female,Black,neutral,,,,,z,849.0,True,False,
18,mar09,1,51,study,1,female,Black,female,Black,angry,,,,,z,753.0,True,False,
18,mar09,1,52,study,1,female,Black,male,Black,neutral,,,,,z,844.0,True,False,
18,mar09,1,53,study,1,male,Latino,male,White,happy,,,,,m,668.0,True,False,
18,mar09,1,54,study,1,male,Latino,male,White,angry,,,,,m,598.0,True,False,
18,mar09,1,55,study,1,male,Black,female,White,happy,,,,,m,911.0,True,False,
18,mar09,1,56,study,1,male,Black,male,Black,neutral,,,,,m,598.0,True,False,
18,mar09,1,57,study,1,male,White,female,Black,neutral,,,,,m,517.0,True,False,
18,mar09,1,58,study,1,male,White,male,Black,happy,,,,,m,688.0,True,False,
18,mar09,1,59,study,1,male,Latino,female,Black,neutral,,,,,m,1092.0,True,False,
18,mar09,1,60,study,1,male,Latino,male,Black,happy,,,,,m,490.0,True,False,
18,mar09,1,61,test,0,male,Black,,,,old,happy,male,,z,1360.0,False,False,
18,mar09,1,62,test,0,male,Latino,,,,old,angry,female,,m,1395.0,True,False,
18,mar09,1,63,test,0,female,Latino,,,,new,,,,m,758.0,False,False,
18,mar09,1,64,test,0,male,Black,,,,new,,,,m,922.0,False,False,
18,mar09,1,65,test,0,female,Asian,,,,new,,,,m,848.0,False,False,
18,mar09,1,66,test,0,female,White,,,,old,neutral,male,,m,1404.0,True,False,
18,mar09,1,67,test,0,male,White,,,,old,happy,female,,z,1839.0,False,False,
18,mar09,1,68,test,0,male,Latino,,,,old,happy,male,,z,2681.0,False,False,
18,mar09,1,69,test,0,female,Black,,,,new,,,,m,1792.0,False,False,
18,mar09,1,70,test,0,male,White,,,,old,happy,male,,z,1238.0,False,False,
18,mar09,1,71,test,0,male,Asian,,,,old,happy,female,,m,948.0,True,False,
18,mar09,1,72,test,0,female,Black,,,,old,neutral,female,,m,1189.0,True,False,
18,mar09,1,73,test,0,male,White,,,,new,,,,z,987.0,True,False,
18,mar09,1,74,test,0,female,White,,,,old,neutral,female,,m,1093.0,True,False,
18,mar09,1,75,test,0,male,Black,,,,new,,,,m,1147.0,False,False,
18,mar09,1,76,test,0,female,Latino,,,,new,,,,m,607.0,False,False,
18,mar09,1,77,test,0,female,Latino,,,,old,happy,male,,z,1036.0,False,False,
18,mar09,1,78,test,0,male,White,,,,new,,,,m,681.0,False,False,
18,mar09,1,79,test,0,female,Black,,,,old,happy,male,,m,877.0,True,False,
18,mar09,1,80,test,0,female,Latino,,,,old,neutral,male,,m,625.0,True,False,
18,mar09,1,81,test,0,female,White,,,,new,,,,z,713.0,True,False,
18,mar09,1,82,test,0,female,Black,,,,old,neutral,male,,z,1155.0,False,False,
18,mar09,1,83,test,0,female,Black,,,,old,neutral,female,,z,801.0,False,False,
18,mar09,1,84,test,0,female,Black,,,,old,neutral,male,,z,708.0,False,False,
18,mar09,1,85,test,0,female,Latino,,,,old,angry,male,,z,867.0,False,False,
18,mar09,1,86,test,0,male,Black,,,,old,neutral,male,,m,723.0,True,False,
18,mar09,1,87,test,0,male,Asian,,,,old,happy,male,,z,865.0,False,False,
18,mar09,1,88,test,0,male,Asian,,,,old,neutral,male,,z,1341.0,False,False,
18,mar09,1,89,test,0,female,Latino,,,,old,happy,female,,z,743.0,False,False,
18,mar09,1,90,test,0,male,Black,,,,new,,,,z,738.0,True,False,
18,mar09,1,91,test,0,male,Asian,,,,new,,,,m,812.0,False,False,
18,mar09,1,92,test,0,female,Black,,,,old,happy,female,,z,640.0,False,False,
18,mar09,1,93,test,0,male,Black,,,,new,,,,z,870.0,True,False,
18,mar09,1,94,test,0,male,Black,,,,new,,,,z,748.0,True,False,
18,mar09,1,95,test,0,female,Latino,,,,old,angry,male,,m,794.0,True,False,
18,mar09,1,96,test,0,male,Latino,,,,new,,,,z,571.0,True,False,
18,mar09,1,97,test,0,male,White,,,,old,neutral,female,,m,439.0,True,False,
18,mar09,1,98,test,0,female,White,,,,new,,,,z,1139.0,True,False,
18,mar09,1,99,test,0,female,Black,,,,new,,,,z,551.0,True,False,
18,mar09,1,100,test,0,male,Black,,,,old,happy,female,,z,764.0,False,False,
18,mar09,1,101,test,1,female,Latino,,,,new,,,,z,863.0,True,False,
18,mar09,1,102,test,1,male,Latino,,,,old,neutral,male,,m,635.0,True,False,
18,mar09,1,103,test,1,female,Asian,,,,new,,,,z,362.0,True,False,
18,mar09,1,104,test,1,male,Black,,,,new,,,,m,292.0,False,False,
18,mar09,1,105,test,1,male,Black,,,,old,happy,female,,z,345.0,False,False,
18,mar09,1,106,test,1,female,Latino,,,,old,happy,male,,z,443.0,False,False,
18,mar09,1,107,test,1,female,Black,,,,new,,,,m,622.0,False,False,
18,mar09,1,108,test,1,female,Asian,,,,old,happy,female,,m,703.0,True,False,
18,mar09,1,109,test,1,male,Black,,,,old,angry,female,,m,650.0,True,False,
18,mar09,1,110,test,1,female,Asian,,,,new,,,,z,638.0,True,False,
18,mar09,1,111,test,1,male,Asian,,,,new,,,,z,624.0,True,False,
18,mar09,1,112,test,1,male,Latino,,,,new,,,,z,640.0,True,False,
18,mar09,1,113,test,1,male,Latino,,,,new,,,,m,320.0,False,False,
18,mar09,1,114,test,1,male,White,,,,old,neutral,female,,z,427.0,False,False,
18,mar09,1,115,test,1,male,Black,,,,old,angry,male,,m,383.0,True,False,
18,mar09,1,116,test,1,male,White,,,,old,angry,male,,m,367.0,True,False,
18,mar09,1,117,test,1,male,Asian,,,,old,angry,female,,m,454.0,True,False,
18,mar09,1,118,test,1,female,Black,,,,old,angry,male,,m,403.0,True,False,
18,mar09,1,119,test,1,female,Black,,,,new,,,,m,525.0,False,False,
18,mar09,1,120,test,1,female,Asian,,,,old,happy,female,,m,490.0,True,False,
18,mar09,1,121,test,1,female,Latino,,,,new,,,,m,598.0,False,False,
18,mar09,1,122,test,1,male,Latino,,,,old,neutral,female,,z,599.0,False,False,
18,mar09,1,123,test,1,female,Black,,,,new,,,,m,677.0,False,False,
18,mar09,1,124,test,1,male,Asian,,,,old,neutral,female,,m,833.0,True,False,
18,mar09,1,125,test,1,female,Black,,,,old,neutral,female,,m,603.0,True,False,
18,mar09,1,126,test,1,male,Black,,,,old,angry,female,,z,432.0,False,False,
18,mar09,1,127,test,1,female,Black,,,,old,neutral,male,,z,863.0,False,False,
18,mar09,1,128,test,1,female,Black,,,,old,angry,male,,z,880.0,False,False,
18,mar09,1,129,test,1,female,White,,,,new,,,,m,393.0,False,False,
18,mar09,1,130,test,1,female,White,,,,new,,,,m,435.0,False,False,
18,mar09,1,131,test,1,female,Black,,,,old,happy,male,,z,631.0,False,False,
18,mar09,1,132,test,1,male,White,,,,new,,,,m,412.0,False,False,
18,mar09,1,133,test,1,female,Asian,,,,new,,,,z,305.0,True,False,
18,mar09,1,134,test,1,male,Asian,,,,new,,,,z,444.0,True,False,
18,mar09,1,135,test,1,female,Latino,,,,new,,,,z,357.0,True,False,
18,mar09,1,136,test,1,female,White,,,,new,,,,m,251.0,False,False,
18,mar09,1,137,test,1,female,Black,,,,new,,,,m,666.0,False,False,
18,mar09,1,138,test,1,male,Asian,,,,new,,,,m,579.0,False,False,
18,mar09,1,139,test,1,female,Latino,,,,old,happy,female,,z,655.0,False,False,
18,mar09,1,140,test,1,male,Black,,,,new,,,,z,494.0,True,False,
18,mar09,1,141,test,2,female,Asian,,,,new,,,,z,653.0,True,False,
18,mar09,1,142,test,2,male,White,,,,new,,,,z,556.0,True,False,
18,mar09,1,143,test,2,female,White,,,,new,,,,m,647.0,False,False,
18,mar09,1,144,test,2,female,White,,,,old,angry,female,,m,715.0,True,False,
18,mar09,1,145,test,2,male,Black,,,,new,,,,z,578.0,True,False,
18,mar09,1,146,test,2,male,Asian,,,,new,,,,z,577.0,True,False,
18,mar09,1,147,test,2,male,Asian,,,,new,,,,z,590.0,True,False,
18,mar09,1,148,test,2,male,White,,,,old,happy,female,,z,654.0,False,False,
18,mar09,1,149,test,2,female,Black,,,,new,,,,z,515.0,True,False,
18,mar09,1,150,test,2,male,Black,,,,new,,,,z,574.0,True,False,
18,mar09,1,151,test,2,female,Black,,,,new,,,,z,487.0,True,False,
18,mar09,1,152,test,2,female,Latino,,,,new,,,,z,589.0,True,False,
18,mar09,1,153,test,2,male,White,,,,new,,,,z,579.0,True,False,
18,mar09,1,154,test,2,male,Black,,,,old,neutral,male,,m,620.0,True,False,
18,mar09,1,155,test,2,male,White,,,,new,,,,m,783.0,False,False,
18,mar09,1,156,test,2,female,Black,,,,old,angry,female,,m,619.0,True,False,
18,mar09,1,157,test,2,male,Latino,,,,old,angry,male,,m,866.0,True,False,
18,mar09,1,158,test,2,male,Black,,,,new,,,,z,506.0,True,False,
18,mar09,1,159,test,2,male,White,,,,old,angry,female,,z,439.0,False,False,
18,mar09,1,160,test,2,male,Black,,,,new,,,,z,449.0,True,False,
18,mar09,1,161,test,2,female,White,,,,old,angry,female,,z,476.0,False,False,
18,mar09,1,162,test,2,male,Black,,,,old,angry,male,,m,528.0,True,False,
18,mar09,1,163,test,2,female,Black,,,,new,,,,m,759.0,False,False,
18,mar09,1,164,test,2,female,Black,,,,new,,,,m,2116.0,False,False,
18,mar09,1,165,test,2,female,Asian,,,,new,,,,z,734.0,True,False,
18,mar09,1,166,test,2,female,Asian,,,,old,angry,female,,z,651.0,False,False,
18,mar09,1,167,test,2,female,Black,,,,new,,,,m,863.0,False,False,
18,mar09,1,168,test,2,male,Black,,,,old,neutral,male,,m,685.0,True,False,
18,mar09,1,169,test,2,male,White,,,,new,,,,z,790.0,True,False,
18,mar09,1,170,test,2,male,Black,,,,old,neutral,female,,z,592.0,False,False,
18,mar09,1,171,test,2,male,White,,,,old,angry,male,,m,772.0,True,False,
18,mar09,1,172,test,2,female,Black,,,,old,happy,male,,m,616.0,True,False,
18,mar09,1,173,test,2,male,White,,,,new,,,,m,590.0,False,False,
18,mar09,1,174,test,2,female,White,,,,new,,,,z,600.0,True,False,
18,mar09,1,175,test,2,male,Latino,,,,new,,,,z,764.0,True,False,
18,mar09,1,176,test,2,male,White,,,,new,,,,m,810.0,False,False,
18,mar09,1,177,test,2,female,Latino,,,,old,angry,female,,m,878.0,True,False,
18,mar09,1,178,test,2,female,White,,,,old,neutral,female,,z,625.0,False,False,
18,mar09,1,179,test,2,female,Black,,,,old,angry,male,,z,438.0,False,False,
18,mar09,1,180,test,2,male,Latino,,,,old,happy,male,,z,420.0,False,False,
19,mar09,1,1,study,0,female,White,male,Black,happy,,,,,m,1663.0,False,False,
19,mar09,1,2,study,0,male,Black,female,Black,happy,,,,,z,1024.0,False,False,
19,mar09,1,3,study,0,female,Latino,male,Black,happy,,,,,m,2440.0,False,False,
19,mar09,1,4,study,0,female,Asian,male,Black,neutral,,,,,m,923.0,False,False,
19,mar09,1,5,study,0,female,White,male,Black,neutral,,,,,m,1074.0,False,False,
19,mar09,1,6,study,0,male,Asian,female,White,happy,,,,,z,1205.0,False,False,
19,mar09,1,7,study,0,female,Black,female,Black,angry,,,,,m,1099.0,False,False,
19,mar09,1,8,study,0,male,Black,male,White,happy,,,,,z,1061.0,False,False,
19,mar09,1,9,study,0,female,Asian,female,Black,neutral,,,,,m,990.0,False,False,
19,mar09,1,10,study,0,male,Asian,male,White,neutral,,,,,z,1178.0,False,False,
19,mar09,1,11,study,0,female,Black,male,White,happy,,,,,m,891.0,False,False,
19,mar09,1,12,study,0,female,White,male,Black,happy,,,,,m,1001.0,False,False,
19,mar09,1,13,study,0,male,Latino,female,Black,neutral,,,,,z,1134.0,False,False,
19,mar09,1,14,study,0,male,Asian,male,Black,neutral,,,,,z,853.0,False,False,
19,mar09,1,15,study,0,male,Latino,male,White,neutral,,,,,z,1394.0,False,False,
19,mar09,1,16,study,0,female,Asian,male,Black,neutral,,,,,m,1121.0,False,False,
19,mar09,1,17,study,0,female,White,male,White,angry,,,,,m,1214.0,False,False,
19,mar09,1,18,study,0,female,White,female,Black,neutral,,,,,m,1107.0,False,False,
19,mar09,1,19,study,0,female,Asian,female,White,happy,,,,,m,1145.0,False,False,
19,mar09,1,20,study,0,male,Asian,female,White,angry,,,,,z,1197.0,False,False,
19,mar09,1,21,study,0,female,Latino,male,Black,angry,,,,,m,1478.0,False,False,
19,mar09,1,22,study,0,female,Black,female,White,happy,,,,,m,1628.0,False,False,
19,mar09,1,23,study,0,female,Latino,female,Black,neutral,,,,,m,1250.0,False,False,
19,mar09,1,24,study,0,female,Latino,female,Black,angry,,,,,m,1173.0,False,False,
19,mar09,1,25,study,0,male,Asian,female,White,neutral,,,,,z,1233.0,False,False,
19,mar09,1,26,study,0,female,White,female,White,angry,,,,,m,1344.0,False,False,
19,mar09,1,27,study,0,female,White,female,White,angry,,,,,m,1464.0,False,False,
19,mar09,1,28,study,0,male,Latino,male,White,happy,,,,,z,1381.0,False,False,
19,mar09,1,29,study,0,female,Latino,female,White,happy,,,,,m,1608.0,False,False,
19,mar09,1,30,study,0,male,Asian,male,White,happy,,,,,z,1438.0,False,False,
19,mar09,1,31,study,1,male,Asian,female,White,happy,,,,,z,1260.0,False,False,
19,mar09,1,32,study,1,male,Black,male,Black,happy,,,,,z,1710.0,False,False,
19,mar09,1,33,study,1,male,Asian,female,White,angry,,,,,z,1402.0,False,False,
19,mar09,1,34,study,1,male,Black,female,Black,neutral,,,,,z,1501.0,False,False,
19,mar09,1,35,study,1,female,Latino,female,White,neutral,,,,,m,1436.0,False,False,
19,mar09,1,36,study,1,male,White,male,Black,happy,,,,,z,1238.0,False,False,
19,mar09,1,37,study,1,male,Black,female,Black,angry,,,,,z,1186.0,False,False,
19,mar09,1,38,study,1,male,Black,male,Black,neutral,,,,,z,1487.0,False,False,
19,mar09,1,39,study,1,female,White,male,White,angry,,,,,m,1411.0,False,False,
19,mar09,1,40,study,1,female,Asian,female,Black,neutral,,,,,m,1348.0,False,False,
19,mar09,1,41,study,1,male,Asian,male,Black,angry,,,,,z,1335.0,False,False,
19,mar09,1,42,study,1,female,Asian,female,Black,angry,,,,,m,1332.0,False,False,
19,mar09,1,43,study,1,male,White,male,White,angry,,,,,z,1287.0,False,False,
19,mar09,1,44,study,1,female,Black,male,White,neutral,,,,,m,1305.0,False,False,
19,mar09,1,45,study,1,male,Latino,female,White,neutral,,,,,z,1872.0,False,False,
19,mar09,1,46,study,1,male,White,male,White,neutral,,,,,z,1651.0,False,False,
19,mar09,1,47,study,1,male,Latino,female,White,happy,,,,,z,1496.0,False,False,
19,mar09,1,48,study,1,female,White,female,Black,happy,,,,,m,1596.0,False,False,
19,mar09,1,49,study,1,female,Asian,male,White,angry,,,,,m,1204.0,False,False,
19,mar09,1,50,study,1,male,White,female,Black,neutral,,,,,z,1521.0,False,False,
19,mar09,1,51,study,1,female,White,female,White,happy,,,,,m,1395.0,False,False,
19,mar09,1,52,study,1,male,Latino,male,White,angry,,,,,z,1331.0,False,False,
19,mar09,1,53,study,1,female,Asian,male,White,happy,,,,,m,1266.0,False,False,
19,mar09,1,54,study,1,male,Latino,male,White,angry,,,,,z,1626.0,False,False,
19,mar09,1,55,study,1,female,White,male,White,angry,,,,,m,1366.0,False,False,
19,mar09,1,56,study,1,male,Latino,female,Black,happy,,,,,z,1315.0,False,False,
19,mar09,1,57,study,1,male,Asian,female,White,angry,,,,,z,1647.0,False,False,
19,mar09,1,58,study,1,male,Black,male,White,angry,,,,,m,1143.0,True,False,
19,mar09,1,59,study,1,male,Latino,female,White,angry,,,,,z,1370.0,False,False,
19,mar09,1,60,study,1,female,Latino,male,Black,neutral,,,,,m,1592.0,False,False,
19,mar09,1,61,test,0,male,Black,,,,old,neutral,male,,m,1380.0,True,False,
19,mar09,1,62,test,0,male,Black,,,,old,happy,female,,z,1272.0,False,False,
19,mar09,1,63,test,0,male,Black,,,,new,,,,z,1530.0,True,False,
19,mar09,1,64,test,0,male,Latino,,,,new,,,,m,1285.0,False,False,
19,mar09,1,65,test,0,female,Latino,,,,old,angry,female,,m,1245.0,True,False,
19,mar09,1,66,test,0,female,Latino,,,,old,angry,male,,z,742.0,False,False,
19,mar09,1,67,test,0,female,Asian,,,,old,angry,female,,m,920.0,True,False,
19,mar09,1,68,test,0,male,Black,,,,new,,,,z,977.0,True,False,
19,mar09,1,69,test,0,male,Asian,,,,old,angry,male,,m,929.0,True,False,
